toolname,answer_id,question_id,comment_count,creation_date,is_accepted,last_activity_date,owner_reputation,owner_id,score,body
AppDynamics,50713654,50713335,2,"2018/06/06, 09:34:40",False,"2018/06/06, 09:34:40",44,2480398,1,"<p>I got this too... I was running from command-line as a non-root user:</p>

<pre><code>./platform-setup-x64-linux-4.4.3.10393.sh -q -varfile /appd/home/Install/response.varfile
</code></pre>

<p>I added the shell expand(-x) switch and log to the command(s) like so:</p>

<pre><code> bash -x ./platform-setup-x64-linux-4.4.3.10393.sh -q -varfile /appd/home/Install/response.varfile &gt; install.log 2&gt;&amp;1
</code></pre>

<p>If we tail the last bit of that log you get, this response in debug mode:</p>

<pre><code>Verifying if the libaio package is installed. /opt/appdynamics/platform/installer/checkLibaio.sh
Required libaio package is not found. For instructions on installing
the missing package, refer to https://docs.appdynamics.com/display/PRO44/Enterprise+Console+Requirements
</code></pre>

<p>and the script checkLibaio.sh isn't left there... so you cannot figure it out easily. I also have a RedHat variant with the packages installed:</p>

<pre><code>rpm -qa | grep libaio
libaio-0.3.109-13.el7.x86_64
</code></pre>

<p>Strangely enough I have one VM from the same image that will install the distribution just fine, and one that will not, so on the broken install (where I really want to install this). I ran another command from the expanded view of the install.log, which was a really long JVM command line. Anyways I got it to work and then made a looping script to retrieve the file (Because AppD for some reason removes the check script before you can look at it). The script is as follows:</p>

<pre><code>#!/bin/sh

# Script used to check if the machine has libaio on it or not. 

cat /dev/null &gt; /opt/appdynamics/platform/installer/.libaio_status
chmod 777 /opt/appdynamics/platform/installer/.libaio_status

# Check if the dpkg or rpm command exists before running it.
command -v dpkg &gt;/dev/null 2&gt;&amp;1
OUT=$?
if [ $OUT -eq 0 ];
then
    if [ `dpkg -l | grep -i libaio* | wc -l` -gt 0 ];
    then
        echo SUCCESS &gt;&gt; /opt/appdynamics/platform/installer/.libaio_status
        exit 0
    fi
else
    command -v rpm &gt;/dev/null 2&gt;&amp;1
    OUT=$?
    if [ $OUT -eq 0 ];
    then
        if [ `rpm -qa | grep -i libaio* | wc -l` -gt 0 ];
        then
            echo SUCCESS &gt;&gt; /opt/appdynamics/platform/installer/.libaio_status
            exit 0
        fi
    fi
fi
echo FAILURE &gt;&gt; /opt/appdynamics/platform/installer/.libaio_status
exit 1
</code></pre>

<p>I you run this script like me on the faulty platform what you will discover is that your version of Linux has both:</p>

<pre><code>dpkg
</code></pre>

<p>and </p>

<pre><code>rpm 
</code></pre>

<p>installed. To work around this you should temporarily make a name change to one of these two package manager executables so it cannot be found (by your shell environment). </p>

<p>Most common here will be that you are running a RedHat variant where someone chose to install dpkg (For who knows what reason). If so desired remove that package and the install should be successful.</p>
"
AppDynamics,53539438,53537738,0,"2018/11/29, 14:47:54",False,"2018/11/29, 14:47:54",6049,3156333,2,"<p>As stated on the AppD docs regarding <a href=""https://docs.appdynamics.com/display/CLOUD/Kubernetes+and+AppDynamics+APM"" rel=""nofollow noreferrer"">Kubernetes and AppDynamics APM</a></p>
<p><a href=""https://i.stack.imgur.com/qieEb.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/qieEb.jpg"" alt=""enter image description here"" /></a></p>
<blockquote>
<p>Install a Standalone Machine Agent (1) in a Kubernetes node.</p>
<p>Install an APM Agent (2) inside each container in a pod you want to monitor.</p>
<p>The Standalone Machine Agent then collects hardware metrics for each monitored container, as well as Machine and Server metrics for the host (3), and forwards the metrics to the Controller.</p>
</blockquote>
<p>ContainerID and UniqueHostID can be taken from <code>/proc/self/cgroup</code></p>
<blockquote>
<p>ContainerID <code>cat /proc/self/cgroup | awk -F '/' '{print $NF}'  | head -n 1</code></p>
<p>UniqueHostID <code>sed -rn '1s#.*/##; 1s/(.{12}).*/\1/p' /proc/self/cgroup</code></p>
</blockquote>
"
AppDynamics,54083177,54046191,0,"2019/01/08, 01:13:19",True,"2019/01/08, 01:13:19",474,4682632,2,"<p>Thanks for the reply to my question. The .NET agent in most APM tools works the same way which leverages the profiler APIs in the .NET SDK and allows for data collection and also callbacks and other interception. Most of the tools also use performance counter data, and other sources aside from inside the .NET runtime. This allows you to do several things similar to Java in terms of data collection. </p>

<p>ref: <a href=""https://docs.microsoft.com/en-us/visualstudio/profiling/walkthrough-using-profiler-apis?view=vs-2017"" rel=""nofollow noreferrer"">https://docs.microsoft.com/en-us/visualstudio/profiling/walkthrough-using-profiler-apis?view=vs-2017</a></p>

<p><a href=""http://www.blong.com/conferences/dcon2003/internals/profiling.htm"" rel=""nofollow noreferrer"">http://www.blong.com/conferences/dcon2003/internals/profiling.htm</a></p>
"
AppDynamics,55150379,55048208,0,"2019/03/13, 22:07:48",True,"2019/03/13, 22:07:48",41,2625630,0,"<p>The solution was adding ""appdynamics"" to the ""externals"" in the Webpack configuration: <a href=""https://webpack.js.org/configuration/externals/"" rel=""nofollow noreferrer"">https://webpack.js.org/configuration/externals/</a></p>

<p>This allows AppDynamics to use the default Node.js require import.</p>
"
AppDynamics,58210199,58208802,0,"2019/10/03, 01:37:31",True,"2019/10/03, 01:37:31",955,284480,1,"<p>The most important thing to understand about this error is the meaning of this line: </p>

<p><code>Caused by: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target</code></p>

<p>SSL certificates work by establishing a certificate chain, or a hierarchy of trust.  For example, if I go to <a href=""https://www.google.com"" rel=""nofollow noreferrer"">https://www.google.com</a> and look at their cert, this is what I see:</p>

<p><a href=""https://i.stack.imgur.com/K6GBG.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/K6GBG.png"" alt=""Google cert chain""></a></p>

<p>There is the google cert, which sits on their servers/CDN, then an intermediate cert which also sits on their servers/CDN, then a trusted root CA cert which is in the <strong>client</strong> keystore and is implicitly trusted.  So when someone browses to google, b/c they have the root CA cert and have trusted it, the browser (client) will trust that the server is actually who they say they are and will establish a secure connection to the site.</p>

<p>So getting back to your error, whatever CA issued the server cert being used by RabbitMQ, the monitor is not recognizing it as trusted.  To troubleshoot this error, here are the things to do:</p>

<ul>
<li>Look at the server cert and ensure it can be validated.  openssl works well for this; run: <code>openssl s_client -connect 127.0.0.1:15672 -showcerts</code> and look at the cert chain.</li>
<li>Validate the root CA is trusted by your java keystore.  You can view these certs with the <code>keystore</code> tool: <code>keytool -list -v -keystore &lt;/path/to/keystore&gt; -storepass &lt;pass&gt;</code>.  Ensure the cert listed above is in the keystore.</li>
</ul>

<p>There are a couple other gotchas to watch out for:</p>

<ul>
<li>What keystore java is using is not always obvious.  The jdk has a default keystore, and each app can use its own keystore, like you are doing above.  Ensure you know what keystore is being used.  Although it will add lots of logging, is can be helpful to add <code>-Djavax.net.debug=all</code> to the command line.</li>
<li>Beware adding individual server certs to the keystore.  This will work, until the server cert expires.  Much better to depend on trusted CA certs, which are generally maintained at the platform level.  Adding individual certs is generally considered an anti-pattern.</li>
</ul>
"
AppDynamics,66101093,63647198,0,"2021/02/08, 13:51:32",False,"2021/02/08, 13:51:32",3170,1237595,0,"<p>This issue was solved here: <a href=""https://community.appdynamics.com/t5/Java-Java-Agent-Installation-JVM/monitor-URL-page-availability/td-p/40904"" rel=""nofollow noreferrer"">https://community.appdynamics.com/t5/Java-Java-Agent-Installation-JVM/monitor-URL-page-availability/td-p/40904</a></p>
<p>Summary:</p>
<ul>
<li>Question did not contain full config.yml contents</li>
<li>Lots of default config needed commenting out as below</li>
</ul>
<pre>
    # Patterns to be matched, multiple patterns(to be matched) can be configured for a given site
     #matchPatterns:
     #- name: 
     #  type: 
     #  pattern: 

   #- name:     
   #  url:      
   #  authType: 

  # Basic Authentication with password encryption
   #- name:       
   #  url:        
   #  username:   
   #  password:   
   #  encryptionKey: """"
   #  encryptedPassword: """"
   #  authType: 

   #- name:     
   #  url:      

  #NTLM Auth Sample Configuration
   #- name:     
   #  url:      
   #  username: 
   #  password: 
   #  authType: 

     # Client Cert Auth Sample Configuration
   #- name:         
   #  url:          
   #  password:     
   #  authType:     
   #  keyStoreType: 
   #  keyStorePath: 
   #  keyStorePassword: 
   #  trustStorePath: 
   #  trustStorePassword: 

     #POST request sample configuration
   #- name:     
   #  url:      
   #  username:
   #  password:
   #  connectTimeout: 60000
   #  usePreemptiveAuth: 
   #  method:   
   #  headers:
   #    Content-Type: application/json
   #  requestPayloadFile: src/test/resources/conf/postrequestPayloadFile
   #  matchPatterns:
   #    - name:       Error
   #      type:       substring
   #      pattern:    Error 400

     #Proxy Configuration
   #- name:     
   #  url:      
   #  groupName: 
   #  proxyConfig:
   #    host: """"
   #    port: 
   #    username: """"
   #    password: """"
</pre>
"
AppDynamics,13198174,13198172,0,"2012/11/02, 17:21:28",True,"2018/05/25, 01:03:27",49920,32453,0,"<p>Turns out if you go to configure -> instrumentation -> JMX tab then voila, you can now delete metrics and modify/edit them. But nowhere else. Odd.</p>
"
AppDynamics,18914810,18895293,0,"2013/09/20, 13:44:18",False,"2013/09/20, 13:44:18",3,2795488,0,"<p>I've instrumented  org.apache.ode.bpel.engine.BpelProcess.handleJobDetails and it is showing me transactions going through Carbon out to the backends. </p>
"
AppDynamics,19523960,19518737,4,"2013/10/22, 19:58:09",False,"2013/10/22, 19:58:09",1,2908075,0,"<p>It is a bit hard to completely answer your question and solve the issue with the provided information. However, I hope my questions below help you to get on the right track.</p>

<p>1.) After making the configuration change, did you also restart the AppDynamics.AgentCoordinator_WindowsService? Without restarting it the new configuration will not be applied to the agent itself.</p>

<p>2.) Also important is your windows service hosting any OOTB support entry point like WCF, ASP.NET MVC4 WebAPI, web services etc.? If not, you need to setup a custom entry point. If you  check out the AppDynamics documentation and search for'POCO Entry Points' you should get onto the right track</p>

<p>3.) In case No.1 &amp; No.2 did not do the trick, could you please attach the config.xml file for review? Or directly reach out to the AppDynamics customer success team.</p>

<p>Kind regards,
Theo</p>

<p>Disclaimer: I work for AppDynamics as part of the Customer Success team.</p>
"
AppDynamics,19524167,19518737,3,"2013/10/22, 20:08:31",False,"2013/10/22, 20:08:31",1,2908075,0,"<p>Just to add to you answer and to clarify a little. Until release 3.7.7 the .NET agent from AppDynamics used the web.config (for IIS based application), App.config for standalone and windows services or the global.config plus some environment variables to configure the agent.</p>

<p>With the 3.7.8 or later release we replaced this with a cleaner truly singly configuration file approach. The configuration file is called config.xml and located in the %ProgramData%\AppDynamics... directory. For any version after 3.7.8 all settings have to be in the config.xml.</p>
"
AppDynamics,19599763,19518737,0,"2013/10/26, 00:32:59",False,"2013/10/26, 00:32:59",11,2047636,0,"<p>You really should take this up with AppDynamics support by filing a ticket or posting in the support forums... <a href=""http://www.appdynamics.com/support/#helptab"" rel=""nofollow"">http://www.appdynamics.com/support/#helptab</a></p>
"
AppDynamics,28696479,28692916,2,"2015/02/24, 14:58:43",False,"2015/02/24, 14:58:43",72,3641322,-1,"<p>There are many things you should analyse. It depends on what your LR portal uses most. You may want to analyse web content , user, groups, calnder, theme related services.</p>
"
AppDynamics,30730071,30706344,0,"2015/06/09, 13:57:33",False,"2015/06/09, 13:57:33",474,4682632,0,"<p>I would ask support on this if you can't get it to work. Here is the configuration for custom exit and entry points in the product: <a href=""https://docs.appdynamics.com/display/PRO14S/Configure+Custom+Exit+Points"" rel=""nofollow"">https://docs.appdynamics.com/display/PRO14S/Configure+Custom+Exit+Points</a></p>
"
